Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Prediction
7,66,9,29.7,3,157.56
4,48,9,63.1,5,249.39
10,54,3,37.5,7,207.87
4,70,9,25.1,4,136.66
5,58,7,71.1,7,283.57
7,75,5,67.7,2,254.71
8,83,3,22.9,8,165.08
6,76,5,47.9,3,194.79
6,41,3,58.0,8,251.15
10,81,1,68.3,8,293.16
2,90,2,24.0,8,146.37
10,56,9,37.7,7,217.18
2,53,5,68.6,1,230.7
6,84,9,65.6,5,259.06
4,63,2,65.1,5,241.4
4,54,8,60.8,8,252.34
2,54,2,51.5,2,176.08
2,85,10,66.1,6,244.28
7,46,4,63.9,2,249.05
8,66,6,54.1,4,230.55
8,81,4,66.7,1,249.83
4,49,1,56.0,2,201.69
10,62,4,49.6,5,232.77
6,44,1,35.2,5,164.08
3,84,5,35.1,5,160.27
8,84,10,71.6,4,286.48
7,43,2,27.6,6,155.91
5,56,2,47.0,8,205.39
10,44,4,46.7,4,221.55
8,42,4,62.6,2,251.69
4,70,3,40.2,1,152.11
8,54,5,26.6,4,154.41
2,59,10,72.5,5,266.79
8,73,8,41.9,3,195.54
4,67,2,65.1,1,222.52
7,62,10,59.3,4,247.85
4,49,5,60.4,2,221.36
4,41,5,66.6,4,251.73
9,82,1,45.8,7,220.93
10,84,4,39.2,3,194.89
2,70,6,19.3,7,123.45
10,80,4,39.1,1,185.34
5,82,9,37.3,2,167.13
6,66,10,34.8,1,157.45
5,65,2,52.9,3,199.33
3,48,9,65.9,8,265.89
8,69,2,26.2,5,154.03
2,40,5,17.2,1,80.46
4,63,4,37.6,2,148.48
6,53,2,26.2,1,122.27
9,69,4,69.2,4,280.01
8,43,2,60.2,6,258.76
9,90,9,16.7,8,169.36
6,40,1,60.5,7,251.88
7,58,3,43.4,6,200.21
7,88,10,46.9,6,219.7
8,69,6,40.4,1,179.17
8,82,8,62.2,3,250.66
5,69,3,58.9,8,240.86
9,56,10,45.5,3,214.73
3,66,8,28.4,7,146.06
10,66,4,30.1,3,170.3
2,88,9,46.0,2,175.8
3,57,2,50.3,2,177.28
3,82,10,46.2,6,193.61
6,39,6,60.2,5,249.37
3,73,4,31.4,7,150.67
6,87,5,46.4,4,195.77
6,39,2,57.4,3,226.16
4,40,10,47.9,1,187.46
5,64,2,40.5,5,173.45
6,64,10,45.6,4,200.66
3,48,6,30.6,2,125.78
6,75,4,17.8,6,136.79
6,77,1,32.4,2,150.65
7,82,5,39.5,7,197.01
4,64,5,59.9,4,224.67
2,81,7,17.9,2,118.82
3,79,4,24.4,3,129.97
4,68,2,36.5,3,148.33
8,51,4,34.2,1,159.54
3,49,7,41.4,3,163.11
4,68,10,28.6,6,151.17
4,66,8,49.2,4,194.85
7,53,1,38.0,8,192.04
7,74,1,47.0,8,216.32
3,54,7,28.8,3,127.3
4,80,1,33.5,2,146.11
2,65,10,47.5,7,194.78
7,89,2,47.0,8,217.65
4,44,6,22.8,4,120.33
6,55,5,21.7,4,128.42
10,65,4,72.9,4,298.5
8,51,8,63.5,2,258.01
4,60,3,72.2,8,279.36
10,39,4,22.9,3,150.97
9,80,9,34.6,5,192.8
6,81,10,18.1,7,149.53
3,39,1,50.0,5,193.05
4,76,6,68.9,8,269.05
8,64,10,35.1,8,203.54
5,75,4,72.2,6,273.67
2,68,5,61.2,1,204.04
4,53,5,21.5,7,129.34
3,71,6,55.3,8,221.8
3,41,5,62.9,7,247.75
5,57,7,18.8,3,115.36
4,90,3,31.5,3,153.56
6,39,8,48.3,4,210.64
8,68,1,52.9,6,229.35
10,69,3,63.3,5,270.17
5,57,7,44.3,3,181.77
3,51,9,16.3,8,119.45
9,65,5,41.9,2,192.84
7,88,7,58.9,3,233.84
9,45,4,69.4,4,286.74
8,40,7,47.0,1,203.07
9,51,4,55.3,5,245.47
6,59,7,49.0,4,206.1
4,71,4,57.1,2,203.63
4,58,10,55.1,4,218.45
2,38,4,22.9,6,114.48
9,82,4,57.8,6,253.26
9,84,8,57.0,8,266.32
6,50,6,33.2,5,165.91
9,59,1,31.7,2,159.3
3,58,3,28.1,3,121.85
9,58,1,42.2,7,211.36
2,73,9,45.1,3,170.32
3,44,1,34.1,5,142.12
10,90,6,40.2,7,219.27
7,44,3,44.2,2,186.07
6,55,4,39.4,5,179.79
2,43,2,65.8,6,241.58
6,68,1,70.0,7,274.49
7,73,10,46.2,2,199.13
2,59,7,62.8,4,226.97
9,45,5,50.8,8,247.54
7,57,7,20.1,8,152.1
2,61,4,33.7,4,135.24
10,77,9,40.1,6,218.81
5,84,2,70.8,4,255.05
8,43,7,18.0,4,134.04
2,41,9,31.4,3,131.07
4,60,8,57.0,1,207.72
6,69,8,68.3,2,256.79
9,89,5,37.6,7,204.42
2,61,5,23.9,1,107.29
10,85,7,63.2,5,273.94
5,77,2,41.8,1,163.08
4,71,5,27.9,2,133.12
9,50,1,44.8,1,190.53
3,46,10,57.5,8,241.35
9,52,10,41.7,7,223.23
9,63,2,64.7,6,273.43
8,87,6,33.5,4,178.87
10,68,9,30.1,7,196.4
7,84,8,44.6,8,219.95
7,47,9,38.4,1,171.99
4,39,1,68.8,3,248.16
6,80,7,60.1,4,235.55
10,86,3,52.1,4,233.19
6,46,7,15.3,6,123.42
10,46,1,69.0,2,277.87
10,48,5,25.4,1,149.75
7,78,6,64.3,6,262.43
9,81,8,54.8,7,255.66
8,39,8,66.5,4,278.15
3,54,8,62.2,6,242.21
3,45,3,28.6,4,125.38
5,75,9,69.2,8,280.39
9,44,4,47.3,6,226.58
8,79,8,41.3,8,217.34
2,58,3,31.6,6,136.49
10,67,7,71.3,4,297.26
8,52,9,26.0,8,177.44
7,56,3,60.3,8,260.26
3,55,6,71.0,7,271.12
8,67,5,53.5,8,246.24
10,77,4,55.6,3,239.55
6,82,8,23.8,3,146.73
2,90,7,59.4,5,215.17
8,61,10,31.7,5,180.23
2,44,8,16.4,5,97.9
6,66,7,39.8,7,194.57
7,88,8,33.8,7,187.08
2,89,8,26.9,1,136.39
5,81,6,68.2,5,257.93
9,86,5,20.7,5,160.67
3,73,9,65.1,4,239.1
7,51,10,31.5,1,154.66
6,71,9,36.6,6,184.05
10,82,8,49.4,1,219.1
2,71,3,47.4,3,166.76
10,55,6,66.0,5,286.77
8,51,7,66.2,7,287.23
7,64,8,58.5,3,237.46
3,61,2,34.8,4,140.77
7,70,10,65.7,4,265.88
10,72,3,35.6,7,202.54
4,70,8,54.0,2,200.07
3,49,9,46.8,7,200.8
6,77,2,24.9,8,155.22
10,62,2,72.8,1,282.76
7,64,8,47.7,4,209.77
4,46,6,46.6,4,189.06
5,85,7,60.9,8,250.15
6,69,3,50.2,6,212.27
8,87,1,34.7,5,179.63
7,69,4,60.9,6,251.23
10,62,6,29.6,3,171.91
10,63,5,62.2,5,271.2
10,52,2,58.7,3,249.89
6,64,3,18.6,1,114.44
4,48,4,29.0,2,124.83
2,85,6,17.7,3,124.03
3,40,3,54.2,2,195.51
2,78,9,49.9,5,191.75
9,45,6,18.6,8,159.24
10,46,1,41.4,2,192.13
6,90,3,56.7,7,234.46
4,51,10,61.4,5,244.73
3,84,1,61.4,8,230.25
3,68,3,58.0,1,195.89
6,81,3,38.2,8,188.93
8,76,3,22.9,5,151.24
10,75,2,37.0,2,181.36
3,85,6,28.2,3,142.71
4,81,7,37.9,6,173.5
9,79,5,49.5,5,227.48
8,84,1,47.4,1,191.24
5,42,8,56.8,6,239.74
3,89,5,46.6,6,189.32
8,63,4,23.5,6,153.83
9,53,7,33.7,2,173.58
4,67,6,64.2,7,252.21
6,76,9,63.2,7,262.52
4,76,2,45.5,8,194.71
5,86,7,43.3,5,189.16
5,61,6,50.8,3,199.59
3,60,1,31.5,4,130.99
3,59,6,59.6,3,216.37
7,63,9,42.8,5,202.61
5,57,7,65.2,4,251.91
6,60,5,53.6,2,208.55
7,41,6,70.5,2,273.15
7,88,3,54.1,8,238.43
9,84,10,42.0,7,223.75
2,57,7,60.8,2,212.52
2,73,10,57.7,6,220.64
4,63,10,22.2,8,143.17
7,53,9,46.1,1,193.88
7,62,3,53.7,5,224.52
4,62,4,42.6,6,180.48
2,71,4,54.0,4,191.56
9,48,6,26.5,3,157.28
5,61,4,46.7,4,188.57
7,61,4,55.2,2,217.63
3,66,6,58.7,1,203.11
2,50,9,17.1,5,102.81
9,58,6,34.1,8,201.35
4,50,5,40.9,3,164.13
8,62,4,62.6,7,268.66
2,50,2,72.2,5,255.57
3,45,5,46.9,2,174.15
7,78,8,69.9,2,265.19
5,64,8,26.2,7,152.74
3,84,3,65.8,2,221.62
7,77,9,61.3,4,248.69
8,85,3,43.2,5,201.04
2,84,9,32.1,8,162.7
8,45,1,20.7,4,132.59
7,46,3,38.6,3,173.16
10,66,2,26.7,7,176.92
4,59,5,62.5,6,243.1
5,78,1,23.2,5,138.07
8,51,6,54.3,7,248.34
4,79,8,52.6,6,213.38
4,67,2,19.2,4,116.97
7,81,3,54.4,4,220.51
3,81,10,52.9,8,220.21
6,88,7,17.6,5,147.33
8,77,6,64.6,1,247.18
5,38,7,39.2,8,192.86
7,72,6,61.5,4,246.32
8,54,7,20.8,7,155.66
3,86,8,21.9,5,140.72
7,63,7,16.3,3,123.34
10,66,9,39.5,5,212.58
9,41,6,30.6,2,163.79
5,87,9,41.5,1,175.8
7,84,2,55.8,2,213.43
7,67,7,50.7,1,202.34
3,88,4,35.9,5,163.45
8,64,6,53.3,1,215.05
7,41,8,56.2,3,236.17
4,78,8,43.9,8,199.12
5,77,4,33.2,1,147.91
4,42,4,59.0,3,221.81
3,70,1,67.1,8,251.94
6,44,2,32.7,1,139.95
10,82,4,18.6,4,154.89
9,54,2,40.6,8,213.21
9,38,9,69.0,3,288.17
2,88,6,20.6,8,142.85
4,68,6,48.5,3,185.3
2,64,8,29.4,8,147.21
6,76,3,41.2,1,166.58
6,73,6,15.4,4,127.68
2,76,2,33.7,8,153.85
10,69,5,43.6,3,208.45
9,86,1,25.4,7,171.5
8,56,1,54.0,7,238.83
10,44,6,54.1,8,265.11
4,82,7,38.3,5,171.61
8,76,10,23.7,7,167.87
9,74,9,47.9,1,210.23
10,80,6,35.2,4,191.67
3,75,3,42.3,2,158.13
6,60,8,22.6,6,144.61
6,53,6,56.3,4,229.27
4,62,4,43.9,3,169.92
5,59,4,65.5,3,243.51
5,69,10,22.7,4,136.48
4,43,6,52.9,2,200.8
7,61,7,39.8,8,205.64
6,72,1,43.8,7,196.61
10,77,8,48.5,3,226.1
5,75,9,55.8,7,234.6
9,69,9,25.1,2,153.53
10,86,7,41.7,1,196.89
7,90,4,49.5,3,204.31
10,48,1,38.5,8,212.41
2,48,6,26.5,7,131.8
10,61,6,19.6,2,140.3
4,86,3,56.7,5,212.51
7,86,8,42.6,1,184.9
9,57,9,53.3,6,249.24
9,55,9,33.2,8,203.32
6,78,4,34.9,5,168.36
6,73,6,17.3,5,133.16
7,58,8,53.4,3,222.99
3,80,6,59.9,3,212.5
5,44,8,21.0,5,129.38
6,53,4,66.6,1,245.45
5,65,9,37.8,3,166.95
2,50,3,65.6,8,249.7
3,79,9,69.0,4,249.98
10,50,6,43.2,5,218.4
8,84,1,19.7,5,150.24
8,49,5,54.2,5,238.23
4,59,2,29.3,7,146.11
9,45,3,51.9,7,243.8
2,87,3,35.9,1,145.89
4,64,1,16.6,6,115.35
4,77,9,33.6,8,172.58
6,42,7,43.1,1,178.73
9,83,3,57.7,1,228.02
7,76,8,54.5,8,246.94
9,82,6,69.4,3,275.61
6,84,6,16.6,1,131.52
7,83,6,66.4,2,249.93
3,64,6,58.5,7,229.29
10,86,9,50.2,1,222.71
7,41,7,35.1,3,169.55
6,88,3,46.7,3,191.01
2,72,6,64.3,4,226.83
4,55,8,37.9,5,168.92
8,70,7,57.8,8,260.83
9,54,3,25.4,3,149.84
9,57,6,36.8,1,175.81
3,80,9,49.9,6,201.51
5,53,7,47.0,3,191.2
6,41,8,20.5,1,115.58
10,54,1,33.9,7,195.15
7,87,1,40.1,6,189.24
4,58,6,52.5,4,204.43
7,88,3,71.2,2,259.34
4,73,3,26.9,4,136.25
4,72,2,43.9,8,190.4
9,88,4,26.9,5,171.94
6,49,10,53.7,1,214.6
10,57,4,46.3,8,237.94
2,54,5,44.2,7,179.72
9,80,9,31.2,2,171.32
2,51,1,25.0,2,102.02
10,64,6,53.6,4,241.86
9,78,7,32.2,4,178.67
5,50,10,31.8,8,175.72
6,88,3,49.2,1,190.14
6,41,1,17.2,7,124.55
2,66,9,19.2,8,125.68
6,72,2,29.8,8,164.7
8,55,1,45.3,3,194.7
8,52,4,59.0,5,251.11
5,60,10,52.6,6,224.65
9,44,7,43.5,8,228.36
6,68,9,15.6,7,134.75
5,57,2,41.0,6,179.57
2,79,6,53.9,7,206.23
2,69,9,18.6,8,126.94
6,52,8,45.6,4,198.71
9,71,7,30.5,6,183.51
9,76,8,63.7,2,257.7
7,62,9,65.2,3,260.56
7,56,2,67.0,1,248.78
3,53,9,68.9,3,252.2
3,68,2,18.0,5,114.76
5,56,9,40.1,4,177.98
2,78,10,15.1,3,117.47
2,67,10,34.0,1,136.55
2,75,5,66.2,8,247.81
8,78,10,48.3,7,234.62
3,78,2,20.6,3,121.95
5,42,9,39.6,2,169.28
6,67,9,48.8,8,226.66
2,79,9,15.9,2,116.13
4,88,4,15.4,2,127.45
10,84,3,47.5,6,230.09
3,68,10,57.2,2,208.55
9,77,3,72.9,8,305.86
8,65,6,37.6,5,190.38
7,43,8,18.7,2,121.69
8,50,3,46.8,3,202.86
9,73,6,20.3,4,148.8
6,57,8,67.4,5,270.51
5,43,5,62.1,6,251.88
5,41,5,42.7,8,200.19
8,48,8,46.4,8,231.59
8,46,4,67.1,3,269.33
6,45,6,53.7,5,227.66
10,60,8,69.9,1,282.84
10,40,3,18.8,1,128.95
10,39,9,15.0,1,127.21
5,38,4,38.1,2,158.39
2,66,2,58.5,8,221.62
5,46,10,55.5,4,228.65
6,39,1,52.1,2,203.62
7,90,9,31.2,1,165.72
2,43,9,23.4,4,113.74
8,44,8,26.4,4,158.34
8,55,6,51.8,7,239.39
2,45,1,39.6,6,157.38
7,41,5,23.7,1,126.22
4,54,7,20.9,3,113.37
6,42,4,52.2,1,203.06
7,75,5,58.8,4,235.56
5,73,6,18.8,1,120.87
8,56,3,65.0,6,271.94
7,77,2,22.5,2,136.99
8,48,5,52.6,8,246.79
4,46,7,44.9,1,171.82
4,77,6,60.2,8,241.39
4,51,2,37.1,7,167.4
4,72,9,49.6,6,206.75
6,76,10,35.5,5,177.78
8,82,8,15.2,7,152.89
5,66,9,18.1,1,116.31
9,89,3,72.6,5,288.37
6,89,4,18.2,8,154.38
9,65,4,38.8,3,187.65
5,90,7,58.9,3,222.05
8,65,4,52.1,6,231.59
8,51,7,21.4,3,138.52
10,87,9,31.4,1,177.43
3,59,7,33.3,6,153.28
3,80,2,15.7,6,124.71
5,82,5,56.2,7,229.77
3,40,2,26.2,8,136.23
5,78,1,44.6,8,197.11
9,78,8,62.9,8,282.42
7,42,4,31.3,7,173.61
2,40,1,30.1,1,106.55
6,38,2,33.3,7,169.83
4,49,4,47.8,2,180.23
4,48,7,51.8,8,224.13
7,64,2,58.8,5,238.61
7,59,4,54.0,7,236.61
5,43,3,59.1,7,243.99
10,86,7,33.9,1,179.97
4,45,7,17.6,4,107.64
2,80,3,58.0,5,205.07
5,84,5,42.6,1,172.12
8,88,2,15.3,3,142.92
7,53,7,34.3,4,171.96
3,58,2,55.4,1,188.62
3,89,5,41.6,2,167.71
3,58,8,40.2,1,150.93
5,41,7,30.7,6,159.03
3,59,4,26.6,6,130.67
8,53,4,47.4,3,205.39
10,75,10,66.9,5,290.03
3,41,7,39.1,8,180.23
10,43,8,70.4,2,292.14
7,54,5,67.3,4,267.97
2,46,2,63.8,8,243.56
3,76,8,71.8,8,275.35
9,64,6,46.5,2,206.83
2,41,3,67.1,7,251.92
4,88,5,64.8,8,251.48
6,61,5,20.3,3,123.48
7,47,1,26.9,2,133.71
6,41,10,37.6,7,193.2
6,86,7,55.3,6,231.84
7,87,3,71.0,1,254.53
7,65,5,48.1,3,201.75
4,76,7,55.8,8,230.04
9,80,10,44.2,8,234.47
7,90,5,20.4,3,150.12
8,43,7,37.2,8,205.06
9,79,3,36.7,2,176.36
9,78,10,53.5,3,236.29
5,88,9,65.6,3,243.51
10,40,10,56.1,8,277.54
5,38,4,22.8,8,142.57
6,38,6,69.8,5,278.42
7,62,5,32.8,3,160.17
3,73,10,35.7,8,173.52
9,82,1,69.8,8,291.86
3,77,4,39.8,5,164.17
7,70,4,65.0,2,246.09
10,81,10,42.2,3,211.85
7,70,3,42.8,5,193.77
5,76,6,46.9,5,196.6
10,84,6,39.2,2,193.2
4,42,9,33.4,2,144.17
2,62,3,27.2,1,112.53
2,48,5,29.6,3,120.05
9,84,6,55.3,5,244.67
7,48,2,67.6,1,252.69
5,78,5,59.5,3,220.99
3,51,3,18.3,5,103.94
6,77,1,17.6,7,138.58
4,52,8,35.1,1,142.54
9,66,6,57.2,1,232.56
8,60,1,52.1,4,218.44
2,59,1,54.4,1,178.12
7,88,4,42.4,7,203.37
10,59,6,22.6,5,162.29
10,65,9,58.3,8,277.82
9,60,4,30.5,7,183.92
6,80,10,57.1,8,250.58
2,44,9,43.2,1,159.1
10,67,3,51.3,5,235.88
6,41,7,68.6,4,271.99
3,77,4,41.9,2,159.61
7,50,4,67.9,1,256.13
2,77,1,35.0,5,147.36
4,79,9,40.7,8,191.88
6,64,8,60.1,4,241.19
8,81,2,64.3,1,239.36
7,75,10,66.1,2,256.91
5,74,3,27.6,8,155.29
9,58,3,44.9,5,212.24
9,38,10,68.4,5,296.44
7,48,6,41.5,1,176.39
6,83,8,63.4,8,264.76
10,56,7,31.0,1,167.83
6,70,10,48.0,4,207.13
10,75,7,70.0,3,286.58
9,64,2,41.7,2,187.92
10,51,5,71.3,7,311.7
8,56,4,61.3,8,270.62
3,76,7,70.5,5,256.57
2,45,6,33.9,1,124.83
10,62,2,39.8,1,184.4
9,74,6,18.1,5,148.5
4,59,8,58.0,3,219.94
5,88,2,51.2,1,188.85
8,44,9,19.4,1,126.67
8,87,5,27.4,4,165.66
3,83,9,60.2,4,221.56
2,50,7,69.6,4,251.0
2,52,1,15.6,6,96.32
10,55,1,68.9,8,302.01
2,69,4,29.3,6,136.74
9,42,8,55.2,5,252.89
9,71,3,67.4,5,276.8
4,82,3,67.9,1,229.32
7,66,9,35.1,3,172.24
5,73,9,27.8,4,148.23
9,56,7,58.6,7,267.76
10,80,9,66.3,1,267.58
2,44,9,65.2,3,237.41
10,90,2,47.0,5,222.52
2,61,10,65.6,7,253.09
3,67,7,48.4,1,172.79
3,78,10,23.0,4,134.79
3,44,2,19.2,1,88.35
2,82,9,27.2,4,140.29
9,53,4,24.8,2,144.98
3,90,6,67.6,3,234.79
8,86,6,44.7,4,204.8
9,85,8,67.2,6,284.65
5,76,4,58.9,8,240.43
5,71,5,20.8,5,132.16
9,82,9,72.4,7,307.18
6,85,9,31.5,4,167.57
4,84,5,51.1,1,184.78
8,88,9,25.2,4,165.65
4,40,6,66.6,1,240.15
10,43,10,16.0,3,140.71
8,86,3,51.4,5,223.33
10,45,2,51.8,8,252.13
8,51,4,45.4,4,204.1
9,78,7,70.4,5,290.17
9,82,9,20.8,8,171.35
5,66,5,68.2,5,260.49
5,69,5,71.3,2,256.1
4,85,8,56.3,4,214.68
6,62,3,43.0,1,169.26
7,64,8,39.3,2,177.52
3,56,9,32.3,5,148.82
3,88,2,40.8,4,168.32
8,62,2,35.8,1,160.87
7,46,6,26.5,2,139.95
2,71,6,60.7,3,211.49
2,40,2,32.4,6,137.5
2,45,7,72.5,2,252.53
4,77,5,33.3,2,147.73
10,56,5,39.1,6,210.43
4,56,6,51.6,5,206.58
7,57,5,55.1,1,215.39
4,48,3,29.8,3,130.24
8,41,3,19.5,1,118.19
6,61,6,59.7,8,255.61
3,80,5,20.6,6,133.89
3,56,3,23.1,7,124.45
6,89,3,37.6,4,176.38
9,73,1,18.3,6,147.16
8,49,6,26.6,4,155.92
9,50,9,49.1,2,220.1
2,70,8,29.8,5,139.42
9,38,7,25.2,4,159.98
6,49,5,26.8,1,128.25
9,55,1,32.0,6,178.95
10,86,5,54.9,3,239.03
7,69,5,25.3,4,146.2
7,59,4,23.7,2,130.1
8,62,1,37.3,6,186.98
2,82,9,53.8,4,198.49
7,73,7,20.4,2,134.74
3,59,8,67.2,7,261.06
8,53,2,54.6,7,242.97
7,63,6,23.8,6,151.25
10,63,9,24.9,4,168.2
8,46,8,46.5,3,210.22
9,55,10,21.6,5,159.14
4,46,4,39.6,3,159.66
2,71,6,25.4,7,135.13
5,55,2,30.2,1,126.8
6,43,8,20.9,7,144.84
5,53,6,46.9,5,198.33
9,61,1,51.2,8,240.51
10,84,6,63.1,2,258.11
5,45,9,20.4,4,124.51
6,62,2,45.0,5,192.03
10,77,6,58.5,5,259.76
7,73,6,20.1,6,145.14
6,80,8,45.0,8,214.75
9,62,6,40.1,1,184.74
9,67,10,19.7,4,149.53
8,90,3,72.8,8,296.31
6,78,1,57.7,6,229.66
3,62,5,39.0,2,147.95
8,62,7,46.6,5,216.35
7,39,4,64.2,6,268.99
9,85,4,48.3,7,232.1
4,67,6,67.4,3,244.48
8,70,8,69.8,6,290.55
2,49,4,44.2,6,175.15
5,43,5,60.7,6,247.48
7,77,1,47.7,2,190.01
5,43,3,22.4,1,107.09
3,54,4,33.1,4,139.0
10,64,8,68.0,7,302.44
8,80,8,58.6,3,240.89
4,40,10,23.3,3,122.88
3,44,10,45.4,3,181.69
3,74,10,43.8,7,190.88
10,53,3,22.7,2,144.13
4,38,5,38.8,4,165.17
4,63,7,15.4,2,106.8
6,67,7,50.8,8,229.18
7,51,9,64.3,8,282.81
4,47,7,51.7,7,219.64
5,64,8,65.5,2,243.54
3,41,2,51.2,2,184.37
2,70,2,62.7,5,220.41
2,72,1,64.7,6,229.17
8,83,1,25.8,4,156.25
3,71,6,71.7,1,242.92
5,70,6,51.5,1,190.5
8,48,5,60.8,2,245.97
8,48,9,66.8,6,288.06
2,51,6,19.4,1,92.89
7,75,8,53.3,2,215.5
5,47,8,58.9,5,240.65
7,60,5,20.5,7,145.53
3,66,6,55.2,7,218.37
7,50,6,21.0,7,148.45
9,56,9,43.6,3,208.1
5,66,8,32.7,4,156.3
6,85,1,24.8,8,159.13
5,77,5,35.6,8,178.49
9,50,4,57.7,2,239.97
6,59,1,34.1,6,165.65
6,80,7,42.2,8,205.67
10,53,3,31.6,5,182.43
2,63,5,63.3,6,233.07
7,55,2,32.1,3,153.94
4,54,3,28.8,1,119.21
5,82,1,43.5,2,171.59
5,56,5,45.8,8,206.43
7,78,9,41.4,8,212.76
8,74,7,17.3,1,132.17
2,51,9,42.7,2,160.08
4,65,2,49.6,5,192.06
5,56,5,39.9,4,171.59
2,68,7,70.1,8,265.12
7,75,4,32.1,7,175.48
6,85,8,21.9,8,159.91
10,84,3,58.7,4,251.16
10,85,7,54.9,4,246.67
4,82,9,67.9,1,238.52
9,79,7,66.2,8,289.99
4,52,10,69.2,8,282.32
3,41,6,57.1,3,213.38
3,71,8,71.0,2,248.14
3,80,8,27.4,2,136.69
2,43,10,58.4,6,230.83
2,68,6,38.1,5,154.85
3,63,6,45.0,1,161.38
10,40,6,33.5,6,196.71
9,44,6,20.8,7,160.58
4,65,2,68.9,4,248.37
6,51,9,32.1,7,176.69
6,83,5,21.9,8,155.97
6,63,2,26.7,3,134.78
6,66,5,22.2,5,136.61
6,60,8,24.5,2,131.63
6,50,10,59.8,4,246.89
8,84,5,53.6,7,241.66
6,53,5,21.2,1,114.33
5,55,3,31.0,8,163.26
8,70,6,25.9,1,144.14
8,68,10,15.4,1,126.93
5,77,3,36.9,2,157.2
8,82,9,43.6,4,206.24
2,80,4,72.4,5,251.47
8,42,3,39.8,7,201.58
4,72,4,53.9,3,197.73
6,47,2,34.0,6,166.95
10,41,1,39.6,6,206.07
3,84,7,56.5,7,220.95
2,84,3,29.5,7,148.98
4,75,6,37.8,2,156.41
5,88,10,68.6,7,272.02
8,65,8,20.4,4,142.53
8,88,10,36.2,3,185.62
4,86,6,67.9,3,241.2
6,78,9,67.7,6,271.72
7,47,1,58.5,2,227.42
8,81,6,16.1,7,151.82
8,62,3,42.7,2,185.8
10,86,1,17.6,8,166.21
4,76,7,19.2,6,133.95
2,51,10,15.9,7,108.87
9,72,6,49.1,3,218.52
5,64,4,49.2,5,200.04
8,51,6,28.5,5,165.76
5,57,8,46.5,2,185.56
8,73,5,44.3,8,221.17
4,66,8,27.2,7,149.12
6,80,8,71.5,7,286.16
6,81,1,50.8,5,206.17
5,39,3,23.1,2,113.73
4,44,7,26.4,6,140.98
6,84,8,29.0,4,160.96
6,74,7,52.5,3,210.24
6,68,7,18.8,5,132.69
8,66,3,18.1,5,136.24
3,83,7,29.1,1,138.16
10,64,9,21.2,3,153.43
10,80,9,26.9,8,192.28
3,69,2,47.3,6,183.93
10,85,2,54.9,4,239.35
5,44,2,58.7,4,227.66
8,53,10,35.1,6,194.25
7,79,3,42.6,5,193.14
4,58,10,39.6,8,190.54
10,40,9,25.7,5,175.09
7,51,3,18.6,3,118.73
7,57,2,21.6,4,130.16
10,69,6,27.2,2,160.68
3,48,6,25.4,5,125.74
2,45,9,28.2,7,140.84
5,67,5,30.1,4,145.59
2,38,1,49.6,7,195.15
2,45,10,28.1,5,132.7
10,46,3,18.6,2,133.05
7,59,4,57.7,5,239.38
9,85,3,44.0,1,191.35
3,54,2,71.6,6,262.86
3,45,2,55.6,5,210.53
8,70,1,17.9,1,125.01
3,73,10,43.5,6,185.5
7,63,8,70.6,8,298.08
8,85,3,19.1,1,141.07
3,50,8,51.0,7,212.32
5,80,2,65.3,4,238.8
2,40,4,19.0,8,113.25
10,72,1,72.6,2,282.45
10,57,5,27.4,7,183.3
10,47,1,50.5,7,241.72
9,50,2,37.8,8,205.63
9,42,10,62.8,8,292.4
6,62,6,50.8,3,205.08
10,65,10,34.5,5,200.46
6,47,5,65.8,4,259.34
7,46,6,58.9,1,231.76
7,52,7,24.0,3,139.26
6,78,8,15.1,4,133.29
8,65,7,58.7,1,233.24
5,88,6,17.5,2,135.09
4,71,7,31.5,5,151.35
6,48,5,50.6,6,220.08
3,68,1,71.0,7,260.3
10,82,6,17.9,8,167.84
5,50,4,39.7,2,160.24
7,90,6,33.0,3,172.17
9,65,10,18.3,1,134.31
4,44,2,61.2,6,238.64
7,44,5,35.7,5,177.62
6,48,2,27.7,1,126.32
8,88,7,55.5,3,230.92
3,61,9,21.1,5,121.55
2,46,5,18.1,8,112.21
8,84,8,47.1,7,228.37
3,49,5,70.9,1,244.45
2,83,3,69.4,8,252.83
4,56,1,20.8,6,118.23
6,66,3,49.7,1,187.45
8,75,2,16.5,7,144.94
4,66,4,27.2,1,124.62
3,62,5,19.8,2,107.08
4,68,3,34.9,5,153.33
3,58,3,64.0,3,226.05
8,76,5,24.0,8,166.55
9,88,2,28.6,2,164.36
7,85,3,43.2,6,199.42
3,83,9,44.9,6,188.86
2,55,2,54.0,2,183.69
6,67,3,45.6,4,190.38
10,60,3,45.2,1,200.56
4,73,10,18.9,2,122.91
6,84,10,65.7,4,256.37
6,50,6,28.4,7,162.25
5,90,10,26.6,5,160.88
2,45,1,57.2,1,190.42
10,48,9,71.8,1,292.83
7,84,8,47.1,1,194.61
4,39,3,15.9,4,97.22
6,55,8,68.1,7,282.14
6,89,2,32.6,7,174.54
7,42,4,47.4,8,224.8
9,58,4,56.1,7,255.0
8,42,2,67.8,3,269.26
7,51,5,54.8,2,220.5
10,43,9,71.9,4,306.87
8,39,3,44.3,2,193.48
7,45,6,35.5,1,159.74
